-0.9589236,0.6476688,-0.14024657,1.0215476,0.38621345,1.136766,-1.3506784,-1.124724,-1.0679032,-0.9181759,-0.35150036
-0.9588613,0.64759815,-0.14024723,1.0211302,0.38621026,1.1367775,-1.3508495,-1.1252823,-1.0679032,-0.9207499,-0.36237192
-0.9585847,0.6474041,-0.14024888,1.0208595,0.3861328,1.1367686,-1.3519485,-1.1255134,-1.0679032,-0.92406005,-0.3709128
-0.958783,0.64739156,-0.14024894,1.0207214,0.38620424,1.1367669,-1.351696,-1.124057,-1.0679032,-0.9235989,-0.36589608
-0.9589524,0.6473174,-0.14024775,1.0206447,0.38620335,1.1367782,-1.3517958,-1.1222974,-1.0679032,-0.9325663,-0.3438679
-0.9588243,0.64705074,-0.14024392,1.0215173,0.38615152,1.1367654,-1.3521775,-1.1213629,-1.0679032,-0.9444824,-0.32506576
-0.958909,0.64731264,-0.14024676,1.0212206,0.38618633,1.1367689,-1.3527584,-1.1207097,-1.0679032,-0.9486332,-0.31821218
-0.95892,0.6475411,-0.14025073,1.0210855,0.38620228,1.1367769,-1.3533559,-1.1195967,-1.0679032,-0.94370764,-0.307973
-0.9589906,0.64764184,-0.1402463,1.0209684,0.3861428,1.1367679,-1.3537916,-1.119463,-1.0679032,-0.94153804,-0.2936596
-0.95912033,0.64777565,-0.14024557,1.0208752,0.38618854,1.1367655,-1.3541174,-1.1203057,-1.0679032,-0.9393437,-0.29195422
-0.95944136,0.6472885,-0.14024438,1.0217782,0.38620305,1.1367782,-1.3539504,-1.1206473,-1.0679032,-0.9327115,-0.2963717
-0.95931494,0.64711714,-0.14024465,1.0214531,0.38613346,1.1367697,-1.3540578,-1.1212596,-1.0679032,-0.93576634,-0.28141192
-0.9591565,0.64712507,-0.14025019,1.0211203,0.38619354,1.1367671,-1.3523422,-1.1223121,-1.0679032,-0.94677544,-0.25021854
-0.9587747,0.6474639,-0.14024834,1.0209025,0.38620636,1.1367788,-1.3507861,-1.1225092,-1.0679032,-0.9490472,-0.2427005
-0.95876896,0.6474983,-0.14024538,1.0207407,0.3861425,1.1367705,-1.3495251,-1.1230197,-1.0679032,-0.947423,-0.25234747
-0.9589393,0.64757365,-0.14024544,1.0206994,0.3862135,1.1367729,-1.3491294,-1.1219699,-1.0679032,-0.9488481,-0.25558656
-0.9588345,0.64746004,-0.14024644,1.0214273,0.3861962,1.1367751,-1.3480852,-1.122246,-1.0679032,-0.95049727,-0.2562621
-0.95884275,0.6475723,-0.14024907,1.0211185,0.38613966,1.1367708,-1.3471775,-1.1219549,-1.0679032,-0.95097023,-0.24707381
-0.95901203,0.6475758,-0.14024948,1.0209439,0.38619614,1.1367694,-1.3468611,-1.1213542,-1.0679032,-0.94230896,-0.23503992
-0.95924395,0.64745426,-0.14024657,1.0208254,0.3861907,1.1367778,-1.3465478,-1.1216748,-1.0679032,-0.94154674,-0.23510416
-0.9591875,0.64739364,-0.14024577,1.0207096,0.38614947,1.136771,-1.3456056,-1.1224103,-1.0679032,-0.94369966,-0.23571745
-0.9592882,0.6468753,-0.14024796,1.0215325,0.3861912,1.1367705,-1.3447331,-1.1231445,-1.0679032,-0.938841,-0.23973443
-0.95916104,0.6471043,-0.1402504,1.0212104,0.3861923,1.1367785,-1.3447353,-1.1238977,-1.0679032,-0.9405077,-0.23553376
-0.9590963,0.64728075,-0.14024869,1.0210145,0.38614827,1.13677,-1.3445203,-1.1247996,-1.0679032,-0.94629174,-0.22825661
-0.95867467,0.64766365,-0.14024861,1.0208565,0.38619235,1.1367694,-1.3453722,-1.1254303,-1.0679032,-0.9402431,-0.23706648
-0.95898265,0.6476897,-0.14024505,1.0207925,0.3862014,1.1367812,-1.3470254,-1.1246145,-1.0679032,-0.9287756,-0.24423121
-0.95908433,0.64733183,-0.14024201,1.0215588,0.38614765,1.1367679,-1.3479075,-1.123366,-1.0679032,-0.9299457,-0.2714959
-0.9591699,0.64748347,-0.14025086,1.0214618,0.38619384,1.1367697,-1.3472921,-1.1235538,-1.0679032,-0.93778586,-0.34173796
-0.9589825,0.64739156,-0.14024907,1.0211726,0.3862081,1.1367784,-1.3466219,-1.12363,-1.0679032,-0.933377,-0.4165149
-0.9588767,0.6472487,-0.14024763,1.0209423,0.38615206,1.1367725,-1.3466718,-1.1235623,-1.0679032,-0.9249559,-0.46469665
-0.95870423,0.6472769,-0.14024557,1.0207598,0.38618782,1.1367669,-1.3456337,-1.1242623,-1.0679032,-0.92792815,-0.49877375
-0.9586838,0.64736867,-0.1402463,1.0206789,0.38620684,1.1367784,-1.3445888,-1.1236405,-1.0679032,-0.94064164,-0.5206112
-0.9585942,0.6470992,-0.14024763,1.0214386,0.38614038,1.1367681,-1.3453217,-1.1237701,-1.0679032,-0.9419732,-0.5377251
-0.95877147,0.6473139,-0.14025007,1.0211508,0.3862007,1.1367694,-1.346275,-1.1229655,-1.0679032,-0.93823296,-0.5571134
-0.9589858,0.6473933,-0.14024729,1.0209863,0.3861952,1.1367773,-1.3459672,-1.1223608,-1.0679032,-0.94357294,-0.57356274
-0.95885366,0.6476781,-0.14024484,1.0208508,0.3861512,1.1367697,-1.3444641,-1.1228937,-1.0679032,-0.94576335,-0.5806552
-0.9589899,0.6477815,-0.14024696,1.0207747,0.38619456,1.136772,-1.3425182,-1.1237816,-1.0679032,-0.9425997,-0.5835711
-0.95926684,0.6472959,-0.14025013,1.0215845,0.3861962,1.1367767,-1.3425372,-1.123638,-1.0679032,-0.94381005,-0.5929491
-0.95923173,0.647171,-0.14024663,1.0212387,0.3861428,1.1367711,-1.3425535,-1.1219325,-1.0679032,-0.948119,-0.5994403
-0.9589759,0.6472248,-0.14024796,1.0209782,0.3861956,1.1367664,-1.3416637,-1.119145,-1.0679032,-0.9432989,-0.581946
-0.9589883,0.6472949,-0.14024624,1.0208217,0.38620725,1.1367779,-1.340522,-1.11801,-1.0679032,-0.9323837,-0.54891884
-0.9587791,0.6473574,-0.14024577,1.0207604,0.38614646,1.1367694,-1.3398651,-1.1176363,-1.0679032,-0.93239504,-0.5330115
